timestamp,total_elapsed_us,delta_us,signal,value
'10:25:26.209.499,10627776,102806,Voltage,332.8
'10:25:26.209.499,10627776,102806,Battery_SOC,57.0
'10:25:26.211.971,10630248,2472,Temp_High,42.0
'10:25:26.211.971,10630248,2472,Temp_Low,32.0
'10:25:26.314.716,10732993,102745,Current,76.4
'10:25:26.314.716,10732993,102745,Voltage,332.8
'10:25:26.314.716,10732993,102745,Battery_SOC,58.0
'10:25:26.317.242,10735519,2526,Temp_High,43.0
'10:25:26.317.242,10735519,2526,Temp_Low,33.0
'10:25:26.419.998,10838275,102756,Current,51.8
'10:25:26.419.998,10838275,102756,Voltage,358.4
'10:25:26.419.998,10838275,102756,Battery_SOC,59.0
'10:25:26.422.464,10840741,2466,Temp_High,43.0
'10:25:26.422.464,10840741,2466,Temp_Low,33.0
'10:25:26.525.221,10943498,102757,Current,52.8
'10:25:26.525.221,10943498,102757,Voltage,358.4
'10:25:26.525.221,10943498,102757,Battery_SOC,60.0
'10:25:26.527.737,10946014,2516,Temp_High,44.0
'10:25:26.527.737,10946014,2516,Temp_Low,34.0
'10:25:26.630.593,11048870,102856,Current,53.8
'10:25:26.630.593,11048870,102856,Voltage,358.4
'10:25:26.630.593,11048870,102856,Battery_SOC,61.0
'10:25:26.633.013,11051290,2420,Temp_High,44.0
'10:25:26.633.013,11051290,2420,Temp_Low,34.0
'10:25:26.735.895,11154172,102882,Current,54.8
'10:25:26.735.895,11154172,102882,Voltage,358.4
'10:25:26.735.895,11154172,102882,Battery_SOC,62.0
'10:25:26.738.280,11156557,2385,Temp_High,44.0
'10:25:26.738.280,11156557,2385,Temp_Low,34.0
'10:25:26.841.111,11259388,102831,Current,55.8
'10:25:26.841.111,11259388,102831,Voltage,358.4
'10:25:26.841.111,11259388,102831,Battery_SOC,63.0
'10:25:26.843.560,11261837,2449,Temp_High,45.0
'10:25:26.843.560,11261837,2449,Temp_Low,35.0
'10:25:26.946.398,11364675,102838,Current,56.8
'10:25:26.946.398,11364675,102838,Voltage,358.4
'10:25:26.946.398,11364675,102838,Battery_SOC,64.0
'10:25:26.948.835,11367112,2437,Temp_High,45.0
'10:25:26.948.835,11367112,2437,Temp_Low,35.0
'10:25:27.051.616,11469893,102781,Current,57.8
'10:25:27.051.616,11469893,102781,Voltage,358.4
'10:25:27.051.616,11469893,102781,Battery_SOC,65.0
'10:25:27.054.085,11472362,2469,Temp_High,46.0
'10:25:27.054.085,11472362,2469,Temp_Low,36.0
'10:25:27.156.951,11575228,102866,Current,58.8
'10:25:27.156.951,11575228,102866,Voltage,358.4
'10:25:27.156.951,11575228,102866,Battery_SOC,66.0
'10:25:27.159.355,11577632,2404,Temp_High,46.0
'10:25:27.159.355,11577632,2404,Temp_Low,36.0
'10:25:27.262.161,11680438,102806,Current,59.8
'10:25:27.262.161,11680438,102806,Voltage,358.4
'10:25:27.262.161,11680438,102806,Battery_SOC,67.0
'10:25:27.264.622,11682899,2461,Temp_High,46.0
'10:25:27.264.622,11682899,2461,Temp_Low,36.0
'10:25:27.367.406,11785683,102784,Current,60.8
'10:25:27.367.406,11785683,102784,Voltage,358.4
'10:25:27.367.406,11785683,102784,Battery_SOC,68.0
'10:25:27.369.940,11788217,2534,Temp_High,47.0
'10:25:27.369.940,11788217,2534,Temp_Low,37.0
'10:25:27.472.782,11891059,102842,Current,61.8
'10:25:27.472.782,11891059,102842,Voltage,358.4
'10:25:27.472.782,11891059,102842,Battery_SOC,69.0
'10:25:27.475.151,11893428,2369,Temp_High,47.0
'10:25:27.475.151,11893428,2369,Temp_Low,37.0
'10:25:27.577.953,11996230,102802,Current,62.8
'10:25:27.577.953,11996230,102802,Voltage,358.4
'10:25:27.577.953,11996230,102802,Battery_SOC,70.0
'10:25:27.580.425,11998702,2472,Temp_High,48.0
'10:25:27.580.425,11998702,2472,Temp_Low,38.0
'10:25:27.683.292,12101569,102867,Current,63.8
'10:25:27.683.292,12101569,102867,Voltage,358.4
'10:25:27.683.292,12101569,102867,Battery_SOC,71.0
'10:25:27.685.709,12103986,2417,Temp_High,48.0
'10:25:27.685.709,12103986,2417,Temp_Low,38.0
'10:25:27.788.522,12206799,102813,Current,64.8
'10:25:27.788.522,12206799,102813,Voltage,358.4
'10:25:27.788.522,12206799,102813,Battery_SOC,72.0
'10:25:27.790.964,12209241,2442,Temp_High,48.0
'10:25:27.790.964,12209241,2442,Temp_Low,38.0
'10:25:27.893.798,12312075,102834,Current,65.8
'10:25:27.893.798,12312075,102834,Voltage,358.4
'10:25:27.893.798,12312075,102834,Battery_SOC,73.0
'10:25:27.896.232,12314509,2434,Temp_High,49.0
'10:25:27.896.232,12314509,2434,Temp_Low,39.0
'10:25:27.999.086,12417363,102854,Current,66.8
'10:25:27.999.086,12417363,102854,Voltage,358.4
'10:25:27.999.086,12417363,102854,Battery_SOC,74.0
'10:25:28.001.501,12419778,2415,Temp_High,49.0
'10:25:28.001.501,12419778,2415,Temp_Low,39.0
'10:25:28.104.349,12522626,102848,Current,67.8
'10:25:28.104.349,12522626,102848,Voltage,358.4
'10:25:28.104.349,12522626,102848,Battery_SOC,75.0
'10:25:28.106.773,12525050,2424,Temp_High,50.0
'10:25:28.106.773,12525050,2424,Temp_Low,40.0
'10:25:28.209.627,12627904,102854,Current,68.8
'10:25:28.209.627,12627904,102854,Voltage,358.4
'10:25:28.209.627,12627904,102854,Battery_SOC,76.0
'10:25:28.212.528,12630805,2901,Temp_High,50.0
'10:25:28.212.528,12630805,2901,Temp_Low,40.0
'10:25:28.314.923,12733200,102395,Current,95.4
'10:25:28.314.923,12733200,102395,Voltage,358.4
'10:25:28.314.923,12733200,102395,Battery_SOC,77.0
'10:25:28.317.330,12735607,2407,Temp_High,50.0
'10:25:28.317.330,12735607,2407,Temp_Low,40.0
'10:25:28.420.086,12838363,102756,Current,96.4
'10:25:28.420.086,12838363,102756,Voltage,358.4
'10:25:28.420.086,12838363,102756,Battery_SOC,78.0
'10:25:28.422.593,12840870,2507,Temp_High,51.0
'10:25:28.422.593,12840870,2507,Temp_Low,41.0
'10:25:28.525.438,12943715,102845,Current,97.4
'10:25:28.525.438,12943715,102845,Voltage,358.4
'10:25:28.525.438,12943715,102845,Battery_SOC,79.0
'10:25:28.527.879,12946156,2441,Temp_High,51.0
'10:25:28.527.879,12946156,2441,Temp_Low,41.0
'10:25:28.630.749,13049026,102870,Current,98.4
'10:25:28.630.749,13049026,102870,Voltage,358.4
'10:25:28.630.749,13049026,102870,Battery_SOC,80.0
'10:25:28.633.162,13051439,2413,Temp_High,52.0
'10:25:28.633.162,13051439,2413,Temp_Low,42.0
'10:25:28.735.959,13154236,102797,Current,99.4
'10:25:28.735.959,13154236,102797,Voltage,358.4
'10:25:28.735.959,13154236,102797,Battery_SOC,81.0
'10:25:28.738.416,13156693,2457,Temp_High,52.0
'10:25:28.738.416,13156693,2457,Temp_Low,42.0
'10:25:28.841.224,13259501,102808,Current,100.4
'10:25:28.841.224,13259501,102808,Voltage,358.4
'10:25:28.841.224,13259501,102808,Battery_SOC,82.0
'10:25:28.843.686,13261963,2462,Temp_High,52.0
'10:25:28.843.686,13261963,2462,Temp_Low,42.0
'10:25:28.946.502,13364779,102816,Current,101.4
'10:25:28.946.502,13364779,102816,Voltage,358.4
'10:25:28.946.502,13364779,102816,Battery_SOC,83.0
'10:25:28.948.963,13367240,2461,Temp_High,53.0
'10:25:28.948.963,13367240,2461,Temp_Low,43.0
'10:25:29.051.781,13470058,102818,Current,76.8
'10:25:29.051.781,13470058,102818,Voltage,384.0
'10:25:29.051.781,13470058,102818,Battery_SOC,84.0
'10:25:29.054.236,13472513,2455,Temp_High,53.0
'10:25:29.054.236,13472513,2455,Temp_Low,43.0
'10:25:29.157.115,13575392,102879,Current,77.8
'10:25:29.157.115,13575392,102879,Voltage,384.0
'10:25:29.157.115,13575392,102879,Battery_SOC,85.0
'10:25:29.159.434,13577711,2319,Temp_High,54.0
'10:25:29.159.434,13577711,2319,Temp_Low,44.0
'10:25:29.262.259,13680536,102825,Current,78.8
'10:25:29.262.259,13680536,102825,Voltage,384.0
'10:25:29.262.259,13680536,102825,Battery_SOC,86.0
'10:25:29.264.706,13682983,2447,Temp_High,54.0
'10:25:29.264.706,13682983,2447,Temp_Low,44.0
'10:25:29.367.558,13785835,102852,Current,79.8
'10:25:29.367.558,13785835,102852,Voltage,384.0
'10:25:29.367.558,13785835,102852,Battery_SOC,87.0
'10:25:29.369.970,13788247,2412,Temp_High,54.0
'10:25:29.369.970,13788247,2412,Temp_Low,44.0
'10:25:29.472.848,13891125,102878,Current,80.8
'10:25:29.472.848,13891125,102878,Voltage,384.0
'10:25:29.472.848,13891125,102878,Battery_SOC,88.0
'10:25:29.475.241,13893518,2393,Temp_High,55.0
'10:25:29.475.241,13893518,2393,Temp_Low,45.0
'10:25:29.578.095,13996372,102854,Current,81.8
'10:25:29.578.095,13996372,102854,Voltage,384.0
'10:25:29.578.095,13996372,102854,Battery_SOC,89.0
'10:25:29.580.519,13998796,2424,Temp_High,55.0
'10:25:29.580.519,13998796,2424,Temp_Low,45.0
'10:25:29.683.383,14101660,102864,Current,82.8
'10:25:29.683.383,14101660,102864,Voltage,384.0
'10:25:29.683.383,14101660,102864,Battery_SOC,90.0
'10:25:29.685.800,14104077,2417,Temp_High,56.0
'10:25:29.685.800,14104077,2417,Temp_Low,46.0
'10:25:29.788.656,14206933,102856,Current,83.8
'10:25:29.788.656,14206933,102856,Voltage,384.0
'10:25:29.788.656,14206933,102856,Battery_SOC,91.0
'10:25:29.791.066,14209343,2410,Temp_High,56.0
'10:25:29.791.066,14209343,2410,Temp_Low,46.0
'10:25:29.893.880,14312157,102814,Current,84.8
'10:25:29.893.880,14312157,102814,Voltage,384.0
'10:25:29.893.880,14312157,102814,Battery_SOC,92.0
'10:25:29.896.329,14314606,2449,Temp_High,56.0
'10:25:29.896.329,14314606,2449,Temp_Low,46.0
'10:25:29.999.144,14417421,102815,Current,85.8
'10:25:29.999.144,14417421,102815,Voltage,384.0
'10:25:29.999.144,14417421,102815,Battery_SOC,93.0
'10:25:30.001.591,14419868,2447,Temp_High,57.0
'10:25:30.001.591,14419868,2447,Temp_Low,47.0
'10:25:30.104.391,14522668,102800,Current,86.8
'10:25:30.104.391,14522668,102800,Voltage,384.0
'10:25:30.104.391,14522668,102800,Battery_SOC,94.0
'10:25:30.106.865,14525142,2474,Temp_High,57.0
'10:25:30.106.865,14525142,2474,Temp_Low,47.0
'10:25:30.209.689,14627966,102824,Current,87.8
'10:25:30.209.689,14627966,102824,Voltage,384.0
'10:25:30.209.689,14627966,102824,Battery_SOC,95.0
'10:25:30.212.146,14630423,2457,Temp_High,58.0
'10:25:30.212.146,14630423,2457,Temp_Low,48.0
'10:25:30.314.998,14733275,102852,Current,88.8
'10:25:30.314.998,14733275,102852,Voltage,384.0
'10:25:30.314.998,14733275,102852,Battery_SOC,96.0
'10:25:30.317.418,14735695,2420,Temp_High,58.0
'10:25:30.317.418,14735695,2420,Temp_Low,48.0
'10:25:30.420.278,14838555,102860,Current,89.8
'10:25:30.420.278,14838555,102860,Voltage,384.0
'10:25:30.420.278,14838555,102860,Battery_SOC,97.0
'10:25:30.422.671,14840948,2393,Temp_High,58.0
'10:25:30.422.671,14840948,2393,Temp_Low,48.0
'10:25:30.525.541,14943818,102870,Current,90.8
'10:25:30.525.541,14943818,102870,Voltage,384.0
'10:25:30.525.541,14943818,102870,Battery_SOC,98.0
'10:25:30.527.935,14946212,2394,Temp_High,59.0
'10:25:30.527.935,14946212,2394,Temp_Low,49.0
'10:25:30.630.795,15049072,102860,Current,91.8
'10:25:30.630.795,15049072,102860,Voltage,384.0
'10:25:30.630.795,15049072,102860,Battery_SOC,99.0
'10:25:30.633.214,15051491,2419,Temp_High,59.0
'10:25:30.633.214,15051491,2419,Temp_Low,49.0
'10:25:30.736.067,15154344,102853,Current,92.8
'10:25:30.736.067,15154344,102853,Voltage,384.0
'10:25:30.736.067,15154344,102853,Battery_SOC,100.0
'10:25:30.738.566,15156843,2499,Temp_High,60.0
'10:25:30.738.566,15156843,2499,Temp_Low,50.0
'10:25:30.841.484,15259761,102918,Current,18.4
'10:25:30.841.484,15259761,102918,Voltage,281.6
'10:25:30.841.484,15259761,102918,Battery_SOC,0.0
'10:25:30.843.768,15262045,2284,Temp_High,20.0
'10:25:30.843.768,15262045,2284,Temp_Low,10.0
'10:25:30.946.564,15364841,102796,Current,19.4
'10:25:30.946.564,15364841,102796,Voltage,281.6
'10:25:30.946.564,15364841,102796,Battery_SOC,1.0
'10:25:30.948.877,15367154,2313,Temp_High,20.0
'10:25:30.948.877,15367154,2313,Temp_Low,10.0
'10:25:31.051.605,15469882,102728,Current,20.4
'10:25:31.051.605,15469882,102728,Voltage,281.6
'10:25:31.051.605,15469882,102728,Battery_SOC,2.0
'10:25:31.053.985,15472262,2380,Temp_High,20.0
'10:25:31.053.985,15472262,2380,Temp_Low,10.0
'10:25:31.156.743,15575020,102758,Current,21.4
'10:25:31.156.743,15575020,102758,Voltage,281.6
'10:25:31.156.743,15575020,102758,Battery_SOC,3.0
'10:25:31.159.082,15577359,2339,Temp_High,21.0
'10:25:31.159.082,15577359,2339,Temp_Low,11.0
'10:25:31.261.851,15680128,102769,Current,22.4
'10:25:31.261.851,15680128,102769,Voltage,281.6
'10:25:31.261.851,15680128,102769,Battery_SOC,4.0
'10:25:31.264.182,15682459,2331,Temp_High,21.0
'10:25:31.264.182,15682459,2331,Temp_Low,11.0
'10:25:31.366.908,15785185,102726,Current,23.4
'10:25:31.366.908,15785185,102726,Voltage,281.6
'10:25:31.366.908,15785185,102726,Battery_SOC,5.0
'10:25:31.369.293,15787570,2385,Temp_High,22.0
'10:25:31.369.293,15787570,2385,Temp_Low,12.0
'10:25:31.472.028,15890305,102735,Current,24.4
'10:25:31.472.028,15890305,102735,Voltage,281.6
'10:25:31.472.028,15890305,102735,Battery_SOC,6.0
'10:25:31.474.391,15892668,2363,Temp_High,22.0
'10:25:31.474.391,15892668,2363,Temp_Low,12.0
'10:25:31.577.159,15995436,102768,Current,25.4
'10:25:31.577.159,15995436,102768,Voltage,281.6
'10:25:31.577.159,15995436,102768,Battery_SOC,7.0
'10:25:31.579.489,15997766,2330,Temp_High,22.0
'10:25:31.579.489,15997766,2330,Temp_Low,12.0
'10:25:31.682.277,16100554,102788,Current,0.8
'10:25:31.682.277,16100554,102788,Voltage,307.2
'10:25:31.682.277,16100554,102788,Battery_SOC,8.0
'10:25:31.684.594,16102871,2317,Temp_High,23.0
'10:25:31.684.594,16102871,2317,Temp_Low,13.0
'10:25:31.787.384,16205661,102790,Current,1.8
'10:25:31.787.384,16205661,102790,Voltage,307.2
'10:25:31.787.384,16205661,102790,Battery_SOC,9.0
'10:25:31.789.736,16208013,2352,Temp_High,23.0
'10:25:31.789.736,16208013,2352,Temp_Low,13.0
'10:25:31.892.472,16310749,102736,Current,2.8
'10:25:31.892.472,16310749,102736,Voltage,307.2
'10:25:31.892.472,16310749,102736,Battery_SOC,10.0
'10:25:31.894.928,16313205,2456,Temp_High,24.0
'10:25:31.894.928,16313205,2456,Temp_Low,14.0
'10:25:31.997.629,16415906,102701,Current,3.8
'10:25:31.997.629,16415906,102701,Voltage,307.2
'10:25:31.997.629,16415906,102701,Battery_SOC,11.0
'10:25:32.000.159,16418436,2530,Temp_High,24.0
'10:25:32.000.159,16418436,2530,Temp_Low,14.0
'10:25:32.102.927,16521204,102768,Current,4.8
'10:25:32.102.927,16521204,102768,Voltage,307.2
'10:25:32.102.927,16521204,102768,Battery_SOC,12.0
'10:25:32.105.447,16523724,2520,Temp_High,24.0
'10:25:32.105.447,16523724,2520,Temp_Low,14.0
'10:25:32.208.221,16626498,102774,Current,5.8
'10:25:32.208.221,16626498,102774,Voltage,307.2
'10:25:32.208.221,16626498,102774,Battery_SOC,13.0
'10:25:32.210.614,16628891,2393,Temp_High,25.0
'10:25:32.210.614,16628891,2393,Temp_Low,15.0
'10:25:32.313.410,16731687,102796,Current,6.8
'10:25:32.313.410,16731687,102796,Voltage,307.2
'10:25:32.313.410,16731687,102796,Battery_SOC,14.0
'10:25:32.315.842,16734119,2432,Temp_High,25.0
'10:25:32.315.842,16734119,2432,Temp_Low,15.0
'10:25:32.418.668,16836945,102826,Current,7.8
'10:25:32.418.668,16836945,102826,Voltage,307.2
'10:25:32.418.668,16836945,102826,Battery_SOC,15.0
'10:25:32.421.125,16839402,2457,Temp_High,26.0
'10:25:32.421.125,16839402,2457,Temp_Low,16.0
'10:25:32.523.987,16942264,102862,Current,8.8
'10:25:32.523.987,16942264,102862,Voltage,307.2
'10:25:32.523.987,16942264,102862,Battery_SOC,16.0
'10:25:32.526.417,16944694,2430,Temp_High,26.0
'10:25:32.526.417,16944694,2430,Temp_Low,16.0
'10:25:32.629.190,17047467,102773,Current,9.8
'10:25:32.629.190,17047467,102773,Voltage,307.2
'10:25:32.629.190,17047467,102773,Battery_SOC,17.0
'10:25:32.631.634,17049911,2444,Temp_High,26.0
'10:25:32.631.634,17049911,2444,Temp_Low,16.0
'10:25:32.734.396,17152673,102762,Current,10.8
'10:25:32.734.396,17152673,102762,Voltage,307.2
'10:25:32.734.396,17152673,102762,Battery_SOC,18.0
'10:25:32.736.892,17155169,2496,Temp_High,27.0
'10:25:32.736.892,17155169,2496,Temp_Low,17.0
'10:25:32.839.724,17258001,102832,Current,11.8
'10:25:32.839.724,17258001,102832,Voltage,307.2
'10:25:32.839.724,17258001,102832,Battery_SOC,19.0
'10:25:32.842.191,17260468,2467,Temp_High,27.0
'10:25:32.842.191,17260468,2467,Temp_Low,17.0
'10:25:32.945.069,17363346,102878,Current,12.8
'10:25:32.945.069,17363346,102878,Voltage,307.2
'10:25:32.945.069,17363346,102878,Battery_SOC,20.0
'10:25:32.947.433,17365710,2364,Temp_High,28.0
'10:25:32.947.433,17365710,2364,Temp_Low,18.0
'10:25:33.050.229,17468506,102796,Current,13.8
'10:25:33.050.229,17468506,102796,Voltage,307.2
'10:25:33.050.229,17468506,102796,Battery_SOC,21.0
'10:25:33.052.710,17470987,2481,Temp_High,28.0
'10:25:33.052.710,17470987,2481,Temp_Low,18.0
'10:25:33.155.496,17573773,102786,Current,14.8
'10:25:33.155.496,17573773,102786,Voltage,307.2
'10:25:33.155.496,17573773,102786,Battery_SOC,22.0
'10:25:33.157.984,17576261,2488,Temp_High,28.0
'10:25:33.157.984,17576261,2488,Temp_Low,18.0
'10:25:33.260.834,17679111,102850,Current,15.8
'10:25:33.260.834,17679111,102850,Voltage,307.2
'10:25:33.260.834,17679111,102850,Battery_SOC,23.0
'10:25:33.263.249,17681526,2415,Temp_High,29.0
'10:25:33.263.249,17681526,2415,Temp_Low,19.0
'10:25:33.366.070,17784347,102821,Current,16.8
'10:25:33.366.070,17784347,102821,Voltage,307.2
'10:25:33.366.070,17784347,102821,Battery_SOC,24.0
'10:25:33.368.499,17786776,2429,Temp_High,29.0
'10:25:33.368.499,17786776,2429,Temp_Low,19.0
'10:25:33.471.387,17889664,102888,Current,17.8
'10:25:33.471.387,17889664,102888,Voltage,307.2
'10:25:33.471.387,17889664,102888,Battery_SOC,25.0
'10:25:33.473.767,17892044,2380,Temp_High,30.0
'10:25:33.473.767,17892044,2380,Temp_Low,20.0
'10:25:33.576.603,17994880,102836,Current,44.4
'10:25:33.576.603,17994880,102836,Voltage,307.2
'10:25:33.576.603,17994880,102836,Battery_SOC,26.0
'10:25:33.579.046,17997323,2443,Temp_High,30.0
'10:25:33.579.046,17997323,2443,Temp_Low,20.0
'10:25:33.681.904,18100181,102858,Current,45.4
'10:25:33.681.904,18100181,102858,Voltage,307.2
'10:25:33.681.904,18100181,102858,Battery_SOC,27.0
'10:25:33.684.302,18102579,2398,Temp_High,30.0
'10:25:33.684.302,18102579,2398,Temp_Low,20.0
'10:25:33.787.128,18205405,102826,Current,46.4
'10:25:33.787.128,18205405,102826,Voltage,307.2
'10:25:33.787.128,18205405,102826,Battery_SOC,28.0
'10:25:33.789.575,18207852,2447,Temp_High,31.0
'10:25:33.789.575,18207852,2447,Temp_Low,21.0
'10:25:33.892.442,18310719,102867,Current,47.4
'10:25:33.892.442,18310719,102867,Voltage,307.2
'10:25:33.892.442,18310719,102867,Battery_SOC,29.0
'10:25:33.894.851,18313128,2409,Temp_High,31.0
'10:25:33.894.851,18313128,2409,Temp_Low,21.0
'10:25:33.997.685,18415962,102834,Current,48.4
'10:25:33.997.685,18415962,102834,Voltage,307.2
'10:25:33.997.685,18415962,102834,Battery_SOC,30.0
'10:25:34.000.124,18418401,2439,Temp_High,32.0
'10:25:34.000.124,18418401,2439,Temp_Low,22.0
'10:25:34.102.989,18521266,102865,Current,49.4
'10:25:34.102.989,18521266,102865,Voltage,307.2
'10:25:34.102.989,18521266,102865,Battery_SOC,31.0
'10:25:34.105.431,18523708,2442,Temp_High,32.0
'10:25:34.105.431,18523708,2442,Temp_Low,22.0
'10:25:34.208.322,18626599,102891,Current,50.4
'10:25:34.208.322,18626599,102891,Voltage,307.2
'10:25:34.208.322,18626599,102891,Battery_SOC,32.0
'10:25:34.210.684,18628961,2362,Temp_High,32.0
'10:25:34.210.684,18628961,2362,Temp_Low,22.0
'10:25:34.313.564,18731841,102880,Current,25.8
'10:25:34.313.564,18731841,102880,Voltage,332.8
'10:25:34.313.564,18731841,102880,Battery_SOC,33.0
'10:25:34.315.921,18734198,2357,Temp_High,33.0
'10:25:34.315.921,18734198,2357,Temp_Low,23.0
'10:25:34.418.793,18837070,102872,Current,26.8
'10:25:34.418.793,18837070,102872,Voltage,332.8
'10:25:34.418.793,18837070,102872,Battery_SOC,34.0
'10:25:34.421.153,18839430,2360,Temp_High,33.0
'10:25:34.421.153,18839430,2360,Temp_Low,23.0
'10:25:34.524.039,18942316,102886,Current,27.8
'10:25:34.524.039,18942316,102886,Voltage,332.8
'10:25:34.524.039,18942316,102886,Battery_SOC,35.0
'10:25:34.526.432,18944709,2393,Temp_High,34.0
'10:25:34.526.432,18944709,2393,Temp_Low,24.0
'10:25:34.629.283,19047560,102851,Current,28.8
'10:25:34.629.283,19047560,102851,Voltage,332.8
'10:25:34.629.283,19047560,102851,Battery_SOC,36.0
'10:25:34.631.700,19049977,2417,Temp_High,34.0
'10:25:34.631.700,19049977,2417,Temp_Low,24.0
'10:25:34.734.556,19152833,102856,Current,29.8
'10:25:34.734.556,19152833,102856,Voltage,332.8
'10:25:34.734.556,19152833,102856,Battery_SOC,37.0
'10:25:34.736.964,19155241,2408,Temp_High,34.0
'10:25:34.736.964,19155241,2408,Temp_Low,24.0
'10:25:34.839.830,19258107,102866,Current,30.8
'10:25:34.839.830,19258107,102866,Voltage,332.8
'10:25:34.839.830,19258107,102866,Battery_SOC,38.0
'10:25:34.842.243,19260520,2413,Temp_High,35.0
'10:25:34.842.243,19260520,2413,Temp_Low,25.0
'10:25:34.945.129,19363406,102886,Current,31.8
'10:25:34.945.129,19363406,102886,Voltage,332.8
'10:25:34.945.129,19363406,102886,Battery_SOC,39.0
'10:25:34.947.529,19365806,2400,Temp_High,35.0
'10:25:34.947.529,19365806,2400,Temp_Low,25.0
'10:25:35.050.329,19468606,102800,Current,32.8
'10:25:35.050.329,19468606,102800,Voltage,332.8
'10:25:35.050.329,19468606,102800,Battery_SOC,40.0
'10:25:35.052.790,19471067,2461,Temp_High,36.0
'10:25:35.052.790,19471067,2461,Temp_Low,26.0
'10:25:35.155.597,19573874,102807,Current,33.8
'10:25:35.155.597,19573874,102807,Voltage,332.8
'10:25:35.155.597,19573874,102807,Battery_SOC,41.0
'10:25:35.158.060,19576337,2463,Temp_High,36.0
'10:25:35.158.060,19576337,2463,Temp_Low,26.0
'10:25:35.260.862,19679139,102802,Current,34.8
