timestamp,total_elapsed_us,delta_us,signal,value
23:31:49.699,11891458,102869,Battery_SOC,50.0
23:31:49.701,11893823,2365,Temp_High,40.0
23:31:49.701,11893823,2365,Temp_Low,30.0
23:31:49.804,11996688,102865,Current,43.8
23:31:49.804,11996688,102865,Voltage,332.8
23:31:49.804,11996688,102865,Battery_SOC,51.0
23:31:49.807,11999079,2391,Temp_High,40.0
23:31:49.807,11999079,2391,Temp_Low,30.0
23:31:49.910,12101973,102894,Current,70.4
23:31:49.910,12101973,102894,Voltage,332.8
23:31:49.910,12101973,102894,Battery_SOC,52.0
23:31:49.912,12104348,2375,Temp_High,40.0
23:31:49.912,12104348,2375,Temp_Low,30.0
23:31:50.015,12207218,102870,Current,71.4
23:31:50.015,12207218,102870,Voltage,332.8
23:31:50.015,12207218,102870,Battery_SOC,53.0
23:31:50.017,12209628,2410,Temp_High,41.0
23:31:50.017,12209628,2410,Temp_Low,31.0
23:31:50.120,12312468,102840,Current,72.4
23:31:50.120,12312468,102840,Voltage,332.8
23:31:50.120,12312468,102840,Battery_SOC,54.0
23:31:50.123,12314970,2502,Temp_High,41.0
23:31:50.123,12314970,2502,Temp_Low,31.0
23:31:50.225,12417755,102785,Current,73.4
23:31:50.225,12417755,102785,Voltage,332.8
23:31:50.225,12417755,102785,Battery_SOC,55.0
23:31:50.228,12420174,2419,Temp_High,42.0
23:31:50.228,12420174,2419,Temp_Low,32.0
23:31:50.331,12523000,102826,Current,74.4
23:31:50.331,12523000,102826,Voltage,332.8
23:31:50.331,12523000,102826,Battery_SOC,56.0
23:31:50.333,12525449,2449,Temp_High,42.0
23:31:50.333,12525449,2449,Temp_Low,32.0
23:31:50.436,12628311,102862,Current,75.4
23:31:50.436,12628311,102862,Voltage,332.8
23:31:50.436,12628311,102862,Battery_SOC,57.0
23:31:50.438,12630717,2406,Temp_High,42.0
23:31:50.438,12630717,2406,Temp_Low,32.0
23:31:50.541,12733581,102864,Current,76.4
23:31:50.541,12733581,102864,Voltage,332.8
23:31:50.541,12733581,102864,Battery_SOC,58.0
23:31:50.544,12735990,2409,Temp_High,43.0
23:31:50.544,12735990,2409,Temp_Low,33.0
23:31:50.646,12838848,102858,Current,51.8
23:31:50.646,12838848,102858,Voltage,358.4
23:31:50.646,12838848,102858,Battery_SOC,59.0
23:31:50.649,12841230,2382,Temp_High,43.0
23:31:50.649,12841230,2382,Temp_Low,33.0
23:31:50.752,12944090,102860,Current,52.8
23:31:50.752,12944090,102860,Voltage,358.4
23:31:50.752,12944090,102860,Battery_SOC,60.0
23:31:50.754,12946497,2407,Temp_High,44.0
23:31:50.754,12946497,2407,Temp_Low,34.0
23:31:50.857,13049357,102860,Current,53.8
23:31:50.857,13049357,102860,Voltage,358.4
23:31:50.857,13049357,102860,Battery_SOC,61.0
23:31:50.859,13051769,2412,Temp_High,44.0
23:31:50.859,13051769,2412,Temp_Low,34.0
23:31:50.962,13154627,102858,Current,54.8
23:31:50.962,13154627,102858,Voltage,358.4
23:31:50.962,13154627,102858,Battery_SOC,62.0
23:31:50.965,13157046,2419,Temp_High,44.0
23:31:50.965,13157046,2419,Temp_Low,34.0
23:31:51.067,13259892,102846,Current,55.8
23:31:51.067,13259892,102846,Voltage,358.4
23:31:51.067,13259892,102846,Battery_SOC,63.0
23:31:51.070,13262319,2427,Temp_High,45.0
23:31:51.070,13262319,2427,Temp_Low,35.0
23:31:51.173,13365131,102812,Current,56.8
23:31:51.173,13365131,102812,Voltage,358.4
23:31:51.173,13365131,102812,Battery_SOC,64.0
23:31:51.175,13367579,2448,Temp_High,45.0
23:31:51.175,13367579,2448,Temp_Low,35.0
23:31:51.278,13470393,102814,Current,57.8
23:31:51.278,13470393,102814,Voltage,358.4
23:31:51.278,13470393,102814,Battery_SOC,65.0
23:31:51.280,13472900,2507,Temp_High,46.0
23:31:51.280,13472900,2507,Temp_Low,36.0
23:31:51.383,13575764,102864,Current,58.8
23:31:51.383,13575764,102864,Voltage,358.4
23:31:51.383,13575764,102864,Battery_SOC,66.0
23:31:51.386,13578109,2345,Temp_High,46.0
23:31:51.386,13578109,2345,Temp_Low,36.0
23:31:51.489,13680961,102852,Current,59.8
23:31:51.489,13680961,102852,Voltage,358.4
23:31:51.489,13680961,102852,Battery_SOC,67.0
23:31:51.491,13683383,2422,Temp_High,46.0
23:31:51.491,13683383,2422,Temp_Low,36.0
23:31:51.594,13786267,102884,Current,60.8
23:31:51.594,13786267,102884,Voltage,358.4
23:31:51.594,13786267,102884,Battery_SOC,68.0
23:31:51.596,13788664,2397,Temp_High,47.0
23:31:51.596,13788664,2397,Temp_Low,37.0
23:31:51.699,13891536,102872,Current,61.8
23:31:51.699,13891536,102872,Voltage,358.4
23:31:51.699,13891536,102872,Battery_SOC,69.0
23:31:51.702,13893939,2403,Temp_High,47.0
23:31:51.702,13893939,2403,Temp_Low,37.0
23:31:51.804,13996792,102853,Current,62.8
23:31:51.804,13996792,102853,Voltage,358.4
23:31:51.804,13996792,102853,Battery_SOC,70.0
23:31:51.807,13999199,2407,Temp_High,48.0
23:31:51.807,13999199,2407,Temp_Low,38.0
23:31:51.910,14102075,102876,Current,63.8
23:31:51.910,14102075,102876,Voltage,358.4
23:31:51.910,14102075,102876,Battery_SOC,71.0
23:31:51.912,14104478,2403,Temp_High,48.0
23:31:51.912,14104478,2403,Temp_Low,38.0
23:31:52.015,14207346,102868,Current,64.8
23:31:52.015,14207346,102868,Voltage,358.4
23:31:52.015,14207346,102868,Battery_SOC,72.0
23:31:52.017,14209761,2415,Temp_High,48.0
23:31:52.017,14209761,2415,Temp_Low,38.0
23:31:52.120,14312557,102796,Current,65.8
23:31:52.120,14312557,102796,Voltage,358.4
23:31:52.120,14312557,102796,Battery_SOC,73.0
23:31:52.123,14315021,2464,Temp_High,49.0
23:31:52.123,14315021,2464,Temp_Low,39.0
23:31:52.225,14417825,102804,Current,66.8
23:31:52.225,14417825,102804,Voltage,358.4
23:31:52.225,14417825,102804,Battery_SOC,74.0
23:31:52.228,14420298,2473,Temp_High,49.0
23:31:52.228,14420298,2473,Temp_Low,39.0
23:31:52.331,14523150,102852,Current,67.8
23:31:52.331,14523150,102852,Voltage,358.4
23:31:52.331,14523150,102852,Battery_SOC,75.0
23:31:52.333,14525572,2422,Temp_High,50.0
23:31:52.333,14525572,2422,Temp_Low,40.0
23:31:52.436,14628448,102876,Current,68.8
23:31:52.436,14628448,102876,Voltage,358.4
23:31:52.436,14628448,102876,Battery_SOC,76.0
23:31:52.438,14630847,2399,Temp_High,50.0
23:31:52.438,14630847,2399,Temp_Low,40.0
23:31:52.541,14733705,102858,Current,95.4
23:31:52.541,14733705,102858,Voltage,358.4
23:31:52.541,14733705,102858,Battery_SOC,77.0
23:31:52.544,14736122,2417,Temp_High,50.0
23:31:52.544,14736122,2417,Temp_Low,40.0
23:31:52.647,14838990,102868,Current,96.4
23:31:52.647,14838990,102868,Voltage,358.4
23:31:52.647,14838990,102868,Battery_SOC,78.0
23:31:52.649,14841404,2414,Temp_High,51.0
23:31:52.649,14841404,2414,Temp_Low,41.0
23:31:52.752,14944220,102816,Current,97.4
23:31:52.752,14944220,102816,Voltage,358.4
23:31:52.752,14944220,102816,Battery_SOC,79.0
23:31:52.754,14946685,2465,Temp_High,51.0
23:31:52.754,14946685,2465,Temp_Low,41.0
23:31:52.857,15049505,102820,Current,98.4
23:31:52.857,15049505,102820,Voltage,358.4
23:31:52.857,15049505,102820,Battery_SOC,80.0
23:31:52.860,15051960,2455,Temp_High,52.0
23:31:52.860,15051960,2455,Temp_Low,42.0
23:31:52.962,15154822,102862,Current,99.4
23:31:52.962,15154822,102862,Voltage,358.4
23:31:52.962,15154822,102862,Battery_SOC,81.0
23:31:52.965,15157276,2454,Temp_High,52.0
23:31:52.965,15157276,2454,Temp_Low,42.0
23:31:53.068,15260148,102872,Current,100.4
23:31:53.068,15260148,102872,Voltage,358.4
23:31:53.068,15260148,102872,Battery_SOC,82.0
23:31:53.070,15262515,2367,Temp_High,52.0
23:31:53.070,15262515,2367,Temp_Low,42.0
23:31:53.173,15365377,102862,Current,101.4
23:31:53.173,15365377,102862,Voltage,358.4
23:31:53.173,15365377,102862,Battery_SOC,83.0
23:31:53.175,15367775,2398,Temp_High,53.0
23:31:53.175,15367775,2398,Temp_Low,43.0
23:31:53.278,15470670,102895,Current,76.8
23:31:53.278,15470670,102895,Voltage,384.0
23:31:53.278,15470670,102895,Battery_SOC,84.0
23:31:53.281,15473016,2346,Temp_High,53.0
23:31:53.281,15473016,2346,Temp_Low,43.0
23:31:53.383,15575910,102894,Current,77.8
23:31:53.383,15575910,102894,Voltage,384.0
23:31:53.383,15575910,102894,Battery_SOC,85.0
23:31:53.386,15578257,2347,Temp_High,54.0
23:31:53.386,15578257,2347,Temp_Low,44.0
23:31:53.489,15681111,102854,Current,78.8
23:31:53.489,15681111,102854,Voltage,384.0
23:31:53.489,15681111,102854,Battery_SOC,86.0
23:31:53.491,15683522,2411,Temp_High,54.0
23:31:53.491,15683522,2411,Temp_Low,44.0
23:31:53.594,15786381,102859,Current,79.8
23:31:53.594,15786381,102859,Voltage,384.0
23:31:53.594,15786381,102859,Battery_SOC,87.0
23:31:53.596,15788796,2415,Temp_High,54.0
23:31:53.596,15788796,2415,Temp_Low,44.0
23:31:53.699,15891642,102846,Current,80.8
23:31:53.699,15891642,102846,Voltage,384.0
23:31:53.699,15891642,102846,Battery_SOC,88.0
23:31:53.702,15894069,2427,Temp_High,55.0
23:31:53.702,15894069,2427,Temp_Low,45.0
23:31:53.805,15996931,102862,Current,81.8
23:31:53.805,15996931,102862,Voltage,384.0
23:31:53.805,15996931,102862,Battery_SOC,89.0
23:31:53.807,15999341,2410,Temp_High,55.0
23:31:53.807,15999341,2410,Temp_Low,45.0
23:31:53.910,16102217,102876,Current,82.8
23:31:53.910,16102217,102876,Voltage,384.0
23:31:53.910,16102217,102876,Battery_SOC,90.0
23:31:53.912,16104687,2470,Temp_High,56.0
23:31:53.912,16104687,2470,Temp_Low,46.0
23:31:54.015,16207482,102795,Current,83.8
23:31:54.015,16207482,102795,Voltage,384.0
23:31:54.015,16207482,102795,Battery_SOC,91.0
23:31:54.017,16209885,2403,Temp_High,56.0
23:31:54.017,16209885,2403,Temp_Low,46.0
23:31:54.120,16312711,102826,Current,84.8
23:31:54.120,16312711,102826,Voltage,384.0
23:31:54.120,16312711,102826,Battery_SOC,92.0
23:31:54.123,16315223,2512,Temp_High,56.0
23:31:54.123,16315223,2512,Temp_Low,46.0
23:31:54.226,16417962,102739,Current,85.8
23:31:54.226,16417962,102739,Voltage,384.0
23:31:54.226,16417962,102739,Battery_SOC,93.0
23:31:54.228,16420471,2509,Temp_High,57.0
23:31:54.228,16420471,2509,Temp_Low,47.0
23:31:54.331,16523284,102813,Current,86.8
23:31:54.331,16523284,102813,Voltage,384.0
23:31:54.331,16523284,102813,Battery_SOC,94.0
23:31:54.333,16525699,2415,Temp_High,57.0
23:31:54.333,16525699,2415,Temp_Low,47.0
23:31:54.436,16628576,102877,Current,87.8
23:31:54.436,16628576,102877,Voltage,384.0
23:31:54.436,16628576,102877,Battery_SOC,95.0
23:31:54.439,16630979,2403,Temp_High,58.0
23:31:54.439,16630979,2403,Temp_Low,48.0
23:31:54.541,16733779,102800,Current,88.8
23:31:54.541,16733779,102800,Voltage,384.0
23:31:54.541,16733779,102800,Battery_SOC,96.0
23:31:54.544,16736234,2455,Temp_High,58.0
23:31:54.544,16736234,2455,Temp_Low,48.0
23:31:54.647,16838990,102756,Current,89.8
23:31:54.647,16838990,102756,Voltage,384.0
23:31:54.647,16838990,102756,Battery_SOC,97.0
23:31:54.649,16841560,2570,Temp_High,58.0
23:31:54.649,16841560,2570,Temp_Low,48.0
23:31:54.752,16944398,102838,Current,90.8
23:31:54.752,16944398,102838,Voltage,384.0
23:31:54.752,16944398,102838,Battery_SOC,98.0
23:31:54.754,16946771,2373,Temp_High,59.0
23:31:54.754,16946771,2373,Temp_Low,49.0
23:31:54.857,17049663,102892,Current,91.8
23:31:54.857,17049663,102892,Voltage,384.0
23:31:54.857,17049663,102892,Battery_SOC,99.0
23:31:54.860,17052046,2383,Temp_High,59.0
23:31:54.860,17052046,2383,Temp_Low,49.0
23:31:54.963,17154916,102870,Current,92.8
23:31:54.963,17154916,102870,Voltage,384.0
23:31:54.963,17154916,102870,Battery_SOC,100.0
23:31:54.965,17157370,2454,Temp_High,60.0
23:31:54.965,17157370,2454,Temp_Low,50.0
23:31:55.068,17260322,102952,Current,18.4
23:31:55.068,17260322,102952,Voltage,281.6
23:31:55.068,17260322,102952,Battery_SOC,0.0
23:31:55.070,17262615,2293,Temp_High,20.0
23:31:55.070,17262615,2293,Temp_Low,10.0
23:31:55.173,17365417,102802,Current,19.4
23:31:55.173,17365417,102802,Voltage,281.6
23:31:55.173,17365417,102802,Battery_SOC,1.0
23:31:55.175,17367720,2303,Temp_High,20.0
23:31:55.175,17367720,2303,Temp_Low,10.0
23:31:55.278,17470504,102784,Current,20.4
23:31:55.278,17470504,102784,Voltage,281.6
23:31:55.278,17470504,102784,Battery_SOC,2.0
23:31:55.280,17472832,2328,Temp_High,20.0
23:31:55.280,17472832,2328,Temp_Low,10.0
23:31:55.383,17575604,102772,Current,21.4
23:31:55.383,17575604,102772,Voltage,281.6
23:31:55.383,17575604,102772,Battery_SOC,3.0
23:31:55.386,17577931,2327,Temp_High,21.0
23:31:55.386,17577931,2327,Temp_Low,11.0
23:31:55.488,17680729,102798,Current,22.4
23:31:55.488,17680729,102798,Voltage,281.6
23:31:55.488,17680729,102798,Battery_SOC,4.0
23:31:55.491,17683038,2309,Temp_High,21.0
23:31:55.491,17683038,2309,Temp_Low,11.0
23:31:55.593,17785820,102782,Current,23.4
23:31:55.593,17785820,102782,Voltage,281.6
23:31:55.593,17785820,102782,Battery_SOC,5.0
23:31:55.596,17788148,2328,Temp_High,22.0
23:31:55.596,17788148,2328,Temp_Low,12.0
23:31:55.698,17890868,102720,Current,24.4
23:31:55.698,17890868,102720,Voltage,281.6
23:31:55.698,17890868,102720,Battery_SOC,6.0
23:31:55.701,17893251,2383,Temp_High,22.0
23:31:55.701,17893251,2383,Temp_Low,12.0
23:31:55.804,17995973,102722,Current,25.4
23:31:55.804,17995973,102722,Voltage,281.6
23:31:55.804,17995973,102722,Battery_SOC,7.0
23:31:55.806,17998354,2381,Temp_High,22.0
23:31:55.806,17998354,2381,Temp_Low,12.0
23:31:55.909,18101161,102807,Current,0.8
23:31:55.909,18101161,102807,Voltage,307.2
23:31:55.909,18101161,102807,Battery_SOC,8.0
23:31:55.911,18103466,2305,Temp_High,23.0
23:31:55.911,18103466,2305,Temp_Low,13.0
23:31:56.014,18206230,102764,Current,1.8
23:31:56.014,18206230,102764,Voltage,307.2
23:31:56.014,18206230,102764,Battery_SOC,9.0
23:31:56.016,18208599,2369,Temp_High,23.0
23:31:56.016,18208599,2369,Temp_Low,13.0
23:31:56.119,18311375,102776,Current,2.8
23:31:56.119,18311375,102776,Voltage,307.2
23:31:56.119,18311375,102776,Battery_SOC,10.0
23:31:56.121,18313787,2412,Temp_High,24.0
23:31:56.121,18313787,2412,Temp_Low,14.0
23:31:56.224,18416603,102816,Current,3.8
23:31:56.224,18416603,102816,Voltage,307.2
23:31:56.224,18416603,102816,Battery_SOC,11.0
23:31:56.227,18419008,2405,Temp_High,24.0
23:31:56.227,18419008,2405,Temp_Low,14.0
23:31:56.329,18521842,102834,Current,4.8
23:31:56.329,18521842,102834,Voltage,307.2
23:31:56.329,18521842,102834,Battery_SOC,12.0
23:31:56.332,18524279,2437,Temp_High,24.0
23:31:56.332,18524279,2437,Temp_Low,14.0
23:31:56.435,18627123,102844,Current,5.8
23:31:56.435,18627123,102844,Voltage,307.2
23:31:56.435,18627123,102844,Battery_SOC,13.0
23:31:56.437,18629471,2348,Temp_High,25.0
23:31:56.437,18629471,2348,Temp_Low,15.0
23:31:56.540,18732307,102836,Current,6.8
23:31:56.540,18732307,102836,Voltage,307.2
23:31:56.540,18732307,102836,Battery_SOC,14.0
23:31:56.542,18734710,2403,Temp_High,25.0
23:31:56.542,18734710,2403,Temp_Low,15.0
23:31:56.645,18837476,102766,Current,7.8
23:31:56.645,18837476,102766,Voltage,307.2
23:31:56.645,18837476,102766,Battery_SOC,15.0
23:31:56.648,18839945,2469,Temp_High,26.0
23:31:56.648,18839945,2469,Temp_Low,16.0
23:31:56.750,18942809,102864,Current,8.8
23:31:56.750,18942809,102864,Voltage,307.2
23:31:56.750,18942809,102864,Battery_SOC,16.0
23:31:56.753,18945195,2386,Temp_High,26.0
23:31:56.753,18945195,2386,Temp_Low,16.0
23:31:56.856,19048077,102882,Current,9.8
23:31:56.856,19048077,102882,Voltage,307.2
23:31:56.856,19048077,102882,Battery_SOC,17.0
23:31:56.858,19050462,2385,Temp_High,26.0
23:31:56.858,19050462,2385,Temp_Low,16.0
23:31:56.961,19153334,102872,Current,10.8
23:31:56.961,19153334,102872,Voltage,307.2
23:31:56.961,19153334,102872,Battery_SOC,18.0
23:31:56.963,19155731,2397,Temp_High,27.0
23:31:56.963,19155731,2397,Temp_Low,17.0
23:31:57.066,19258589,102858,Current,11.8
23:31:57.066,19258589,102858,Voltage,307.2
23:31:57.066,19258589,102858,Battery_SOC,19.0
23:31:57.069,19261001,2412,Temp_High,27.0
23:31:57.069,19261001,2412,Temp_Low,17.0
23:31:57.171,19363857,102856,Current,12.8
23:31:57.171,19363857,102856,Voltage,307.2
23:31:57.171,19363857,102856,Battery_SOC,20.0
23:31:57.174,19366280,2423,Temp_High,28.0
23:31:57.174,19366280,2423,Temp_Low,18.0
23:31:57.277,19469132,102852,Current,13.8
23:31:57.277,19469132,102852,Voltage,307.2
23:31:57.277,19469132,102852,Battery_SOC,21.0
23:31:57.279,19471551,2419,Temp_High,28.0
23:31:57.279,19471551,2419,Temp_Low,18.0
23:31:57.382,19574401,102850,Current,14.8
23:31:57.382,19574401,102850,Voltage,307.2
23:31:57.382,19574401,102850,Battery_SOC,22.0
23:31:57.384,19576803,2402,Temp_High,28.0
23:31:57.384,19576803,2402,Temp_Low,18.0
23:31:57.487,19679677,102874,Current,15.8
23:31:57.487,19679677,102874,Voltage,307.2
23:31:57.487,19679677,102874,Battery_SOC,23.0
23:31:57.490,19682064,2387,Temp_High,29.0
23:31:57.490,19682064,2387,Temp_Low,19.0
23:31:57.593,19784938,102874,Current,16.8
23:31:57.593,19784938,102874,Voltage,307.2
23:31:57.593,19784938,102874,Battery_SOC,24.0
23:31:57.595,19787334,2396,Temp_High,29.0
23:31:57.595,19787334,2396,Temp_Low,19.0
23:31:57.698,19890196,102862,Current,17.8
23:31:57.698,19890196,102862,Voltage,307.2
23:31:57.698,19890196,102862,Battery_SOC,25.0
23:31:57.700,19892665,2469,Temp_High,30.0
23:31:57.700,19892665,2469,Temp_Low,20.0
23:31:57.803,19995461,102796,Current,44.4
23:31:57.803,19995461,102796,Voltage,307.2
23:31:57.803,19995461,102796,Battery_SOC,26.0
23:31:57.805,19997874,2413,Temp_High,30.0
23:31:57.805,19997874,2413,Temp_Low,20.0
23:31:57.908,20100716,102842,Current,45.4
23:31:57.908,20100716,102842,Voltage,307.2
23:31:57.908,20100716,102842,Battery_SOC,27.0
23:31:57.911,20103159,2443,Temp_High,30.0
23:31:57.911,20103159,2443,Temp_Low,20.0
23:31:58.014,20206016,102857,Current,46.4
23:31:58.014,20206016,102857,Voltage,307.2
23:31:58.014,20206016,102857,Battery_SOC,28.0
23:31:58.016,20208442,2426,Temp_High,31.0
23:31:58.016,20208442,2426,Temp_Low,21.0
23:31:58.119,20311323,102881,Current,47.4
23:31:58.119,20311323,102881,Voltage,307.2
23:31:58.119,20311323,102881,Battery_SOC,29.0
23:31:58.121,20313692,2369,Temp_High,31.0
23:31:58.121,20313692,2369,Temp_Low,21.0
23:31:58.224,20416578,102886,Current,48.4
23:31:58.224,20416578,102886,Voltage,307.2
23:31:58.224,20416578,102886,Battery_SOC,30.0
23:31:58.227,20418974,2396,Temp_High,32.0
23:31:58.227,20418974,2396,Temp_Low,22.0
23:31:58.329,20521877,102903,Current,49.4
23:31:58.329,20521877,102903,Voltage,307.2
23:31:58.329,20521877,102903,Battery_SOC,31.0
23:31:58.332,20524259,2382,Temp_High,32.0
23:31:58.332,20524259,2382,Temp_Low,22.0
23:31:58.435,20627115,102856,Current,50.4
23:31:58.435,20627115,102856,Voltage,307.2
23:31:58.435,20627115,102856,Battery_SOC,32.0
23:31:58.437,20629528,2413,Temp_High,32.0
23:31:58.437,20629528,2413,Temp_Low,22.0
23:31:58.540,20732390,102862,Current,25.8
23:31:58.540,20732390,102862,Voltage,332.8
23:31:58.540,20732390,102862,Battery_SOC,33.0
23:31:58.542,20734752,2362,Temp_High,33.0
23:31:58.542,20734752,2362,Temp_Low,23.0
23:31:58.645,20837604,102852,Current,26.8
23:31:58.645,20837604,102852,Voltage,332.8
23:31:58.645,20837604,102852,Battery_SOC,34.0
23:31:58.648,20839985,2381,Temp_High,33.0
23:31:58.648,20839985,2381,Temp_Low,23.0
23:31:58.750,20942845,102860,Current,27.8
23:31:58.750,20942845,102860,Voltage,332.8
23:31:58.750,20942845,102860,Battery_SOC,35.0
23:31:58.753,20945258,2413,Temp_High,34.0
23:31:58.753,20945258,2413,Temp_Low,24.0
23:31:58.856,21048138,102880,Current,28.8
23:31:58.856,21048138,102880,Voltage,332.8
23:31:58.856,21048138,102880,Battery_SOC,36.0
23:31:58.858,21050530,2392,Temp_High,34.0
23:31:58.858,21050530,2392,Temp_Low,24.0
23:31:58.961,21153398,102868,Current,29.8
23:31:58.961,21153398,102868,Voltage,332.8
23:31:58.961,21153398,102868,Battery_SOC,37.0
23:31:58.963,21155801,2403,Temp_High,34.0
23:31:58.963,21155801,2403,Temp_Low,24.0
23:31:59.066,21258651,102850,Current,30.8
23:31:59.066,21258651,102850,Voltage,332.8
23:31:59.066,21258651,102850,Battery_SOC,38.0
23:31:59.069,21261072,2421,Temp_High,35.0
23:31:59.069,21261072,2421,Temp_Low,25.0
23:31:59.172,21363921,102849,Current,31.8
23:31:59.172,21363921,102849,Voltage,332.8
23:31:59.172,21363921,102849,Battery_SOC,39.0
23:31:59.174,21366340,2419,Temp_High,35.0
23:31:59.174,21366340,2419,Temp_Low,25.0
23:31:59.277,21469194,102854,Current,32.8
23:31:59.277,21469194,102854,Voltage,332.8
23:31:59.277,21469194,102854,Battery_SOC,40.0
23:31:59.279,21471615,2421,Temp_High,36.0
23:31:59.279,21471615,2421,Temp_Low,26.0
23:31:59.382,21574471,102856,Current,33.8
23:31:59.382,21574471,102856,Voltage,332.8
23:31:59.382,21574471,102856,Battery_SOC,41.0
23:31:59.384,21576868,2397,Temp_High,36.0
23:31:59.384,21576868,2397,Temp_Low,26.0
23:31:59.487,21679745,102877,Current,34.8
23:31:59.487,21679745,102877,Voltage,332.8
23:31:59.487,21679745,102877,Battery_SOC,42.0
23:31:59.490,21682146,2401,Temp_High,36.0
23:31:59.490,21682146,2401,Temp_Low,26.0
23:31:59.593,21785020,102874,Current,35.8
23:31:59.593,21785020,102874,Voltage,332.8
23:31:59.593,21785020,102874,Battery_SOC,43.0
23:31:59.595,21787421,2401,Temp_High,37.0
23:31:59.595,21787421,2401,Temp_Low,27.0
23:31:59.698,21890275,102854,Current,36.8
23:31:59.698,21890275,102854,Voltage,332.8
23:31:59.698,21890275,102854,Battery_SOC,44.0
